period,zip,income,ad,mm,bkd
0,18,25345,0,0,0
1,18,6235,0,0,0
0,18,22340,0,0,0
1,18,22719,0,0,0
0,18,237592,0,0,0
1,18,13427,0,0,1
0,18,48813,0,0,1
1,18,19814,0,0,0
0,18,12698,0,0,0
1,18,21398,0,0,0
0,18,96729,0,0,1
1,18,26346,0,0,0
0,18,8452,0,0,0
1,18,61269,1,0,1
0,18,35617,0,0,1
1,18,36427,1,0,0
0,18,33807,0,0,0
1,18,35806,0,0,1
0,18,NA,0,0,0
1,18,43641,0,0,0
0,18,8122,0,0,1
1,18,93068,0,0,0
0,18,16539,0,0,0
1,18,29265,0,0,1
0,18,101350,0,0,0
1,18,9028,0,0,0
0,18,27017,0,0,0
1,18,46570,0,0,0
0,18,47203,0,0,0
1,18,18284,0,0,1
0,18,9342,0,0,0
1,18,48096,0,0,1
0,18,10282,0,0,0
1,18,25845,0,0,0
0,18,32574,0,0,1
1,18,NA,1,0,0
0,18,31089,0,0,1
1,18,34598,0,0,0
0,18,33036,0,0,1
1,18,48597,0,0,1
0,18,6361,0,0,0
1,18,46183,0,0,0
0,18,98931,0,0,1
1,18,16398,1,0,1
0,18,21462,0,0,0
1,18,3240,0,0,0
0,18,3856,0,0,0
1,18,106581,0,0,1
0,18,NA,0,0,1
1,18,49544,0,0,0
0,18,64067,0,0,0
1,18,20418,0,0,1
0,18,NA,0,0,1
1,18,NA,1,0,0
0,18,14783,0,0,1
1,18,35485,0,0,1
0,18,42630,0,0,0
1,18,6340,0,0,0
0,18,29002,0,0,0
1,18,39090,0,0,0
0,18,11234,0,0,1
1,18,40641,0,0,1
0,18,18052,0,0,1
1,18,44604,0,0,1
0,18,11589,0,0,1
1,18,16026,1,0,0
0,18,9464,0,0,0
1,18,29305,0,0,0
0,18,4775,0,0,1
1,18,30891,0,0,0
0,18,13202,0,0,0
1,18,NA,1,0,1
0,18,NA,0,0,0
1,18,NA,1,0,1
0,18,70934,0,0,1
1,18,19155,0,0,0
0,18,9557,0,0,1
1,18,94744,0,0,1
0,18,6808,0,0,0
1,18,25058,0,0,1
0,18,21036,0,0,1
1,18,52094,0,0,0
0,18,24810,0,0,1
1,18,NA,1,0,1
0,18,102396,0,0,1
1,18,47807,0,0,1
0,18,11936,0,0,0
1,18,64187,0,0,1
0,18,22839,0,0,0
1,18,24482,0,0,0
0,18,26921,0,0,1
1,18,69871,0,0,1
0,18,234748,0,0,1
1,18,46937,0,0,0
0,18,16540,0,0,0
1,18,29583,0,0,1
0,18,34221,0,0,1
1,18,94040,0,0,1
0,18,17165,0,0,0
1,18,37947,0,0,0
0,18,14936,0,0,0
1,18,22605,0,0,0
0,18,42432,0,0,0
1,18,4025,0,0,1
0,18,68259,0,0,1
1,18,20988,0,0,0
0,18,NA,0,0,1
1,18,6681,0,0,1
0,18,28893,0,0,0
1,18,64716,0,0,1
0,18,86179,0,0,1
1,18,4789,0,0,0
0,18,20572,0,0,0
1,18,19023,0,0,0
0,18,41864,0,0,1
1,18,91329,0,0,0
0,18,NA,0,0,0
1,18,47940,0,0,1
0,18,8723,0,0,0
1,18,11607,0,0,0
0,18,117253,0,0,1
1,18,18986,1,0,0
0,18,3876,0,0,0
1,18,NA,1,0,0
0,18,33603,0,0,0
1,18,6847,0,0,0
0,18,252747,0,0,1
1,18,30100,0,0,0
0,18,16859,0,0,1
1,18,8749,0,0,1
0,18,NA,0,0,0
1,18,61466,0,0,0
0,18,NA,0,0,1
1,18,141008,0,0,1
0,18,7338,0,0,0
1,18,22446,0,0,0
0,18,4953,0,0,1
1,18,18620,0,0,0
0,18,96719,0,0,1
1,18,20306,0,0,0
0,18,62165,0,0,0
1,18,66463,0,0,1
0,18,42345,0,0,1
1,18,17659,0,0,0
0,18,38713,0,0,0
1,18,72014,0,0,0
0,18,19657,0,0,0
1,18,32684,0,0,0
0,18,5334,0,0,0
1,18,29442,0,0,1
0,18,26839,0,0,0
1,18,139039,0,0,0
0,18,23869,0,0,0
1,18,74118,0,0,0
0,18,38279,0,0,0
1,18,104766,0,0,0
0,18,34583,0,0,0
1,18,NA,1,0,0
0,18,15447,0,0,0
1,18,14096,0,0,0
0,18,123544,0,0,0
1,18,12545,0,0,1
0,18,5782,0,0,0
1,18,14759,1,0,0
0,18,NA,0,0,1
1,18,44229,0,0,0
0,18,131148,0,0,0
1,18,85045,1,0,1
0,18,169861,0,0,1
1,18,16492,0,0,0
0,18,50799,0,1,1
1,18,7211,0,0,0
0,18,17496,0,0,1
1,18,23106,0,0,0
0,18,9988,0,0,0
1,18,39539,0,0,0
0,18,23370,0,0,0
1,18,19293,1,0,0
0,18,35460,0,0,0
1,18,33560,0,0,1
0,18,31035,0,0,1
1,18,8881,0,0,0
0,18,28876,0,0,1
1,18,7740,0,0,0
0,18,40050,0,0,1
1,18,2845,0,0,0
0,18,401664,0,0,1
1,18,33905,0,0,0
0,18,5695,0,0,0
1,18,25883,0,0,0
0,18,2264,0,0,0
1,18,35076,0,0,0
0,18,2700,0,0,1
1,18,17081,1,0,1
0,18,23026,0,0,1
1,18,17804,0,0,0
0,18,11236,0,0,0
1,18,51447,0,0,1
0,18,59148,0,0,0
1,18,5146,0,0,1
0,19,24428,0,0,0
1,19,8433,0,0,0
0,19,12850,0,0,0
1,19,63610,0,0,0
0,19,5213,0,0,0
1,19,50104,0,0,1
0,19,14174,0,0,0
1,19,29027,0,0,1
0,19,NA,0,0,1
1,19,NA,1,0,0
0,19,12268,0,0,1
1,19,66092,0,0,0
0,19,13970,0,0,0
1,19,108186,0,0,0
0,19,85567,0,0,0
1,19,NA,1,0,1
0,19,35799,0,0,0
1,19,NA,1,0,0
0,19,4375,0,0,1
1,19,97585,0,0,1
0,19,28904,0,0,0
1,19,12378,0,0,0
0,19,16362,0,0,1
1,19,9972,0,0,1
0,19,27534,0,0,1
1,19,NA,1,0,1
0,19,1689,0,0,0
1,19,22590,0,0,0
0,19,4376,0,0,0
1,19,21348,0,0,0
0,19,10858,0,0,1
1,19,49212,0,0,0
0,19,26908,0,0,0
1,19,111397,0,0,1
0,19,23825,0,0,1
1,19,4616,0,0,0
0,19,26718,0,0,0
1,19,75677,0,0,1
0,19,22832,0,0,1
1,19,45816,0,0,1
0,19,NA,0,0,1
1,19,36662,0,0,0
0,19,43031,0,0,0
1,19,19750,1,0,1
0,19,11302,0,0,1
1,19,5543,1,0,1
0,19,NA,0,0,1
1,19,46915,0,0,1
0,19,175633,0,1,1
1,19,30565,0,0,0
0,19,5821,0,0,0
1,19,49631,0,0,0
0,19,NA,0,0,0
1,19,22929,0,0,0
0,19,40004,0,0,0
1,19,NA,1,0,1
0,19,32659,0,0,0
1,19,19331,0,0,0
0,19,12260,0,0,0
1,19,71397,0,0,0
0,19,14311,0,0,1
1,19,6430,0,0,0
0,19,30264,0,0,0
1,19,15032,0,0,0
0,19,29535,0,0,0
1,19,82440,0,0,0
0,19,29049,0,0,0
1,19,30884,0,0,0
0,19,14004,0,0,1
1,19,61275,0,0,0
0,19,25841,0,0,0
1,19,131086,0,0,0
0,19,19897,0,0,1
1,19,100588,0,0,1
0,19,8033,0,0,1
1,19,11457,0,0,0
0,19,37086,0,0,0
1,19,6215,1,0,0
0,19,90896,0,0,0
1,19,22549,0,0,0
0,19,19289,0,0,0
1,19,42340,0,0,0
0,19,NA,0,0,1
1,19,46859,0,0,1
0,19,41531,0,0,0
1,19,48468,0,0,1
0,19,52956,0,0,0
1,19,10088,0,0,0
0,19,121837,0,0,1
1,19,28962,0,0,0
0,19,19617,0,0,0
1,19,30996,1,0,0
0,19,5616,0,0,1
1,19,20922,0,0,0
0,19,15853,0,0,0
1,19,321255,0,0,1
0,19,150183,0,0,0
1,19,39657,0,0,0
0,19,17987,0,0,1
1,19,57160,0,0,1
0,19,23412,0,0,0
1,19,37780,0,0,1
0,19,7722,0,0,0
1,19,318772,0,0,1
0,19,116372,0,0,1
1,19,32545,0,0,1
0,19,25702,0,0,0
1,19,11174,0,0,0
0,19,26210,0,0,1
1,19,NA,1,0,0
0,19,27989,0,0,0
1,19,43162,0,0,1
0,19,45217,0,0,1
1,19,194976,0,0,1
0,19,38532,0,0,0
1,19,35309,0,0,1
0,19,17644,0,0,1
1,19,NA,1,0,0
0,19,10070,0,0,0
1,19,14813,0,0,0
0,19,67577,0,1,1
1,19,16206,1,0,0
0,19,28341,0,0,0
1,19,18571,0,0,1
0,19,30156,0,0,1
1,19,13883,0,0,1
0,19,68710,0,0,0
1,19,34042,0,0,0
0,19,31864,0,0,0
1,19,9563,0,0,1
0,19,45152,0,0,0
1,19,19619,0,0,0
0,19,NA,0,0,1
1,19,NA,0,0,1
0,19,34509,0,0,0
1,19,9237,0,0,0
0,19,NA,0,0,1
1,19,47167,0,0,0
0,19,14541,0,0,0
1,19,121158,0,0,1
0,19,17190,0,0,0
1,19,10280,0,0,1
0,19,68793,0,0,0
1,19,34390,0,0,0
0,19,7134,0,0,1
1,19,14184,0,0,0
0,19,13607,0,0,0
1,19,10482,0,0,1
0,19,61078,0,0,0
1,19,25348,0,1,0
0,19,NA,0,0,1
1,19,49469,0,0,1
0,19,100780,0,0,1
1,19,76612,0,0,1
0,19,23821,0,0,1
1,19,33733,0,0,0
0,19,114968,0,0,1
1,19,31852,0,0,0
0,19,NA,0,0,1
1,19,48048,0,0,0
0,19,25578,0,0,0
1,19,47179,0,0,0
0,19,53620,0,0,0
1,19,92469,0,0,1
0,19,24953,0,0,0
1,19,21150,0,0,0
0,19,128399,0,0,1
1,19,39396,1,0,0
0,19,14494,0,0,0
1,19,NA,1,0,0
0,19,18821,0,0,0
1,19,15597,0,0,0
0,19,5271,0,0,0
1,19,72466,0,0,0
0,19,5089,0,0,0
1,19,54321,0,0,0
0,19,4784,0,0,0
1,19,3819,0,0,1
0,19,10617,0,0,0
1,19,40543,0,0,0
0,19,85209,0,0,1
1,19,69646,0,0,1
0,19,5961,0,0,0
1,19,49538,0,0,0
0,19,29175,0,0,0
1,19,35866,0,0,0
0,19,8170,0,0,1
1,19,8878,1,0,0
0,19,101039,0,0,1
1,19,31470,0,0,1
0,19,59401,0,0,0
1,19,27375,0,0,0
0,19,20929,0,0,1
1,19,2391,0,0,0
0,19,94670,0,0,0
1,19,NA,1,0,0
0,19,137285,0,0,0
1,19,36217,0,0,0
0,19,122133,0,0,1
1,19,69979,0,0,1
0,19,40195,0,0,1
1,19,74022,1,0,0
0,19,25628,0,0,1
1,19,3973,0,0,0
0,19,67609,0,0,0
1,19,67629,0,0,0
0,19,80288,0,0,1
1,19,5196,0,0,0
0,19,12700,0,0,0
1,19,NA,1,0,0
0,19,172020,0,0,0
1,19,14649,0,0,0
0,19,11529,0,0,0
1,19,284937,0,0,0
0,19,27172,0,0,0
1,19,27937,0,0,1
0,19,12289,0,0,1
1,19,68142,0,0,1
0,19,112090,0,0,1
1,19,8263,0,0,0
0,19,31044,0,0,1
1,19,59822,0,0,1
0,19,83811,0,0,0
1,19,16069,0,0,1
0,19,2035,0,0,0
1,19,22100,0,0,0
0,19,37533,0,0,1
1,19,59913,0,0,0
0,19,6074,0,0,0
1,19,15541,0,0,0
0,19,18390,0,0,1
1,19,NA,1,0,0
0,19,NA,0,0,0
1,19,7170,0,0,0
0,19,13960,0,0,1
1,19,8170,0,0,0
0,19,6092,0,0,0
1,19,78920,0,0,1
0,19,14811,0,0,0
1,19,37607,0,0,1
0,19,9600,0,0,0
1,19,93745,0,0,1
0,19,3331,0,0,0
1,19,33861,1,0,0
0,19,16023,0,0,0
1,19,52620,0,0,0
0,19,8927,0,0,1
1,19,80549,0,0,0
0,19,11446,0,0,0
1,19,8741,0,0,0
0,20,65547,0,1,0
1,20,86649,0,0,0
0,20,43395,0,0,0
1,20,18554,0,0,0
0,20,23865,0,0,0
1,20,24760,0,0,1
0,20,6729,0,0,1
1,20,32708,0,0,0
0,20,33700,0,0,0
1,20,14972,0,0,0
0,20,9372,0,0,0
1,20,95151,0,0,0
0,20,18281,0,0,1
1,20,152065,0,0,1
0,20,21148,0,0,0
1,20,34224,0,0,0
0,20,62491,0,0,1
1,20,74387,0,0,1
0,20,NA,0,0,0
1,20,37308,0,0,1
0,20,56855,0,0,0
1,20,123959,0,0,1
0,20,41878,0,0,0
1,20,134109,0,1,1
0,20,39678,0,0,1
1,20,11587,0,0,1
0,20,NA,0,0,1
1,20,6566,0,0,0
0,20,48971,0,0,0
1,20,8766,0,0,1
0,20,21193,0,0,0
1,20,57838,0,0,0
0,20,13908,0,0,1
1,20,6859,1,0,0
0,20,26554,0,0,0
1,20,16187,0,0,1
0,20,NA,0,0,0
1,20,9797,1,0,0
0,20,7224,0,0,0
1,20,13744,0,0,0
0,20,123221,0,0,1
1,20,NA,1,0,1
0,20,14021,0,0,0
1,20,6281,0,0,0
0,20,43170,0,0,1
1,20,6859,0,0,0
0,20,25308,0,0,0
1,20,14900,0,0,0
0,20,19734,0,0,1
1,20,43754,0,0,0
0,20,53709,0,0,0
1,20,39170,0,0,0
0,20,5799,0,0,0
1,20,NA,1,0,0
0,20,20133,0,0,0
1,20,89146,0,0,1
0,20,43233,0,0,0
1,20,18911,0,0,0
0,20,228230,0,0,0
1,20,NA,1,0,1
0,20,10357,0,0,1
1,20,27760,0,0,0
0,20,10759,0,0,0
1,20,7496,0,0,0
0,20,36925,0,0,1
1,20,37568,0,0,0
0,20,65606,0,0,1
1,20,132691,0,0,1
0,20,45054,0,0,0
1,20,29577,0,0,0
0,20,32036,0,0,0
1,20,69784,0,0,1
0,20,11140,0,0,0
1,20,11984,0,0,0
0,20,10614,0,0,0
1,20,73751,0,0,0
0,20,58314,0,0,1
1,20,5776,0,0,0
0,20,60443,0,0,0
1,20,9209,0,0,1
0,20,34676,0,0,0
1,20,84230,0,0,0
0,20,13402,0,0,0
1,20,51609,0,0,1
0,20,21375,0,0,0
1,20,98947,0,0,0
0,20,56297,0,0,1
1,20,52708,0,0,1
0,20,5093,0,0,0
1,20,18753,1,1,0
0,20,4619,0,0,0
1,20,23750,0,0,0
0,20,23228,0,0,0
1,20,20385,0,0,0
0,20,NA,0,0,0
1,20,21329,0,0,0
0,20,8184,0,0,0
1,20,14291,0,0,0
0,20,16498,0,0,0
1,20,39835,0,0,1
0,20,NA,0,0,0
1,20,15970,0,0,0
0,20,3784,0,0,1
1,20,20798,0,0,1
0,20,NA,0,0,0
1,20,48755,0,0,0
0,20,27167,0,0,0
1,20,48709,0,0,0
0,20,114576,0,0,1
1,20,23066,1,0,0
0,20,3526,0,0,1
1,20,15157,0,0,0
0,20,NA,0,0,0
1,20,26619,0,0,0
0,20,28301,0,0,0
1,20,11391,0,0,0
0,20,17028,0,0,0
1,20,NA,1,0,1
0,20,315120,0,0,1
1,20,78636,0,0,1
0,20,245535,0,0,1
1,20,NA,1,0,0
0,20,11644,0,0,1
1,20,26174,0,0,1
0,20,72495,0,0,0
1,20,105163,0,0,1
0,20,4072,0,0,1
1,20,16026,0,0,0
0,20,6062,0,0,0
1,20,90542,0,0,0
0,20,NA,0,0,1
1,20,95724,0,1,0
0,20,31838,0,0,0
1,20,6069,0,0,0
0,20,18510,0,0,1
1,20,7218,0,0,0
0,20,127141,0,0,1
1,20,8460,0,0,0
0,20,56407,0,0,1
1,20,21094,1,0,0
0,20,7100,0,0,0
1,20,23281,0,0,0
0,20,230302,0,0,1
1,20,160820,0,0,1
0,20,5152,0,0,0
1,20,8262,0,0,0
0,20,10949,0,0,0
1,20,NA,1,0,1
0,20,18884,0,0,1
1,20,25687,0,0,1
0,20,61502,0,0,1
1,20,13560,0,0,0
0,20,42856,0,0,0
1,20,41851,0,0,0
0,20,26548,0,0,0
1,20,120865,0,0,1
0,20,17661,0,0,0
1,20,28610,0,0,0
0,20,11677,0,0,0
1,20,19534,0,0,1
0,20,6470,0,0,0
1,20,37880,0,0,1
0,20,140808,0,0,1
1,20,7681,1,0,0
0,20,11529,0,0,0
1,20,28058,0,0,0
0,20,4761,0,0,0
1,20,15638,1,0,0
0,20,NA,0,0,0
1,20,9768,0,0,0
0,20,23529,0,0,0
1,20,67558,0,0,1
0,20,37024,0,0,1
1,20,21914,0,0,1
0,20,21317,0,0,0
1,20,5214,0,0,0
0,20,17634,0,0,1
1,20,33997,0,0,0
0,20,42351,0,0,1
1,20,15404,0,0,0
0,20,82435,0,0,0
1,20,97264,0,0,1
0,20,31552,0,0,1
1,20,8252,0,0,1
0,20,10419,0,0,0
1,20,NA,1,0,0
0,20,45698,0,0,1
1,20,NA,1,0,1
0,20,NA,0,0,1
1,20,28675,0,0,0
0,20,10081,0,0,1
1,20,98520,0,0,1
0,20,12227,0,0,0
1,20,33109,0,0,0
0,20,NA,0,0,1
1,20,25750,0,0,1
0,20,44134,0,0,0
1,20,28399,0,0,0
0,20,9513,0,0,0
1,20,15238,1,0,1
0,20,14919,0,0,0
1,20,60373,0,0,0
0,20,93067,0,0,0
1,20,4866,0,0,0
0,20,NA,0,0,1
1,20,34555,0,0,0
0,20,78315,0,0,1
1,20,NA,1,0,0
0,20,29268,0,0,1
1,20,34868,0,0,0
0,20,6447,0,0,1
1,20,55100,0,0,0
0,20,5484,0,0,0
1,20,95563,0,0,0
0,20,89806,0,0,1
1,20,8519,1,0,0
0,20,8583,0,0,1
1,20,53399,0,0,1
0,20,39601,0,1,0
1,20,26308,0,0,1
0,20,13096,0,0,0
1,20,32935,0,0,0
0,20,24544,0,0,1
1,20,31027,0,0,1
0,20,107677,0,0,0
1,20,19019,0,0,0
0,20,NA,0,0,0
1,20,17421,0,0,0
0,20,22027,0,0,1
1,20,15437,0,0,1
0,20,41381,0,0,0
1,20,124974,0,0,1
0,20,113716,0,0,0
1,20,47218,0,0,0
0,20,22899,0,0,0
1,20,6933,0,0,1
0,20,10983,0,0,0
1,20,8906,0,0,0
0,20,27647,0,0,1
1,20,206443,0,0,1
0,20,7244,0,0,0
1,20,9015,0,0,1
0,20,NA,0,0,0
1,20,NA,1,0,0
0,20,16767,0,0,1
1,20,10762,0,0,0
0,20,NA,0,0,0
1,20,35643,0,0,0
0,20,6399,0,0,1
1,20,21865,0,0,0
0,21,NA,0,0,1
1,21,74794,0,0,1
0,21,7750,0,0,1
1,21,183458,0,0,0
0,21,6663,0,0,0
1,21,32217,0,0,0
0,21,14085,0,0,0
1,21,14727,0,0,0
0,21,16124,0,0,0
1,21,18418,0,0,0
0,21,17814,0,0,1
1,21,14971,0,0,0
0,21,9384,0,0,1
1,21,28897,1,0,1
0,21,4342,0,0,0
1,21,78302,0,0,1
0,21,20223,0,0,0
1,21,11206,0,0,1
0,21,NA,0,0,0
1,21,6550,0,0,1
0,21,5691,0,0,0
1,21,NA,1,0,0
0,21,25188,0,0,0
1,21,15196,0,0,0
0,21,NA,0,0,1
1,21,46695,0,0,1
0,21,96598,0,0,0
1,21,116626,0,0,0
0,21,24976,0,0,1
1,21,23883,0,0,0
0,21,61964,0,0,1
1,21,226361,0,0,1
0,21,NA,0,0,0
1,21,126212,0,0,0
0,21,43683,0,0,0
1,21,NA,0,0,1
0,21,8762,0,0,0
1,21,34749,0,0,0
0,21,21972,0,0,0
1,21,72891,0,0,0
0,21,32372,0,1,1
1,21,49324,0,0,0
0,21,137211,0,0,1
1,21,NA,1,0,1
0,21,11867,0,0,0
1,21,84827,0,0,0
0,21,12965,0,0,0
1,21,9791,0,0,0
0,21,18822,0,0,0
1,21,12751,0,0,0
0,21,NA,0,0,1
1,21,21553,0,0,0
0,21,23969,0,0,1
1,21,63754,0,0,0
0,21,6224,0,0,0
1,21,49979,0,0,0
0,21,41634,0,0,1
1,21,33637,0,0,0
0,21,103623,0,0,1
1,21,156831,0,0,1
0,21,80419,0,0,0
1,21,132011,0,0,0
0,21,127294,0,0,1
1,21,NA,1,0,0
0,21,24658,0,0,0
1,21,90657,1,0,0
0,21,58690,0,0,1
1,21,24362,0,0,0
0,21,68460,0,0,0
1,21,18352,0,0,0
0,21,13892,0,0,0
1,21,23059,0,0,1
0,21,55302,0,0,1
1,21,29297,0,0,0
0,21,NA,0,0,0
1,21,NA,1,0,0
0,21,NA,0,0,1
1,21,17884,0,0,1
0,21,41762,0,0,1
1,21,21347,0,0,0
0,21,6232,0,0,0
1,21,64916,0,0,0
0,21,30724,0,0,1
1,21,19303,0,0,1
0,21,33577,0,0,0
1,21,20906,1,0,0
0,21,102562,0,0,1
1,21,20762,0,0,1
0,21,51501,0,0,0
1,21,50751,0,0,1
0,21,32884,0,0,0
1,21,124224,0,0,0
0,21,12446,0,0,0
1,21,111880,0,0,0
0,21,29240,0,0,0
1,21,50375,0,0,1
0,21,4818,0,0,0
1,21,5186,0,0,1
0,21,175130,0,0,0
1,21,43926,0,0,1
0,21,54933,0,0,1
1,21,62776,0,0,0
0,21,45474,0,0,0
1,21,8029,0,0,0
0,21,25494,0,0,0
1,21,45956,0,0,0
0,21,132648,0,0,0
1,21,8154,1,0,0
0,21,2867,0,0,0
1,21,9958,0,0,1
0,21,8748,0,0,0
1,21,94835,0,0,0
0,21,18258,0,0,1
1,21,6642,0,0,1
0,21,40384,0,0,0
1,21,53522,0,0,0
0,21,32345,0,0,0
1,21,89790,0,0,0
0,21,77035,0,0,1
1,21,16432,0,0,1
0,21,40751,0,0,1
1,21,NA,1,0,0
0,21,166436,0,0,1
1,21,16733,0,0,1
0,21,83084,0,0,1
1,21,28732,0,0,0
0,21,15453,0,0,0
1,21,32004,0,0,0
0,21,57697,0,0,1
1,21,26809,0,0,1
0,21,40920,0,0,0
1,21,26116,0,0,0
0,21,NA,0,0,1
1,21,326647,0,1,1
0,21,71857,0,0,0
1,21,26726,0,0,0
0,21,19147,0,0,0
1,21,120607,0,0,0
0,21,60494,0,0,1
1,21,NA,1,0,1
0,21,19042,0,0,0
1,21,214153,0,1,0
0,21,46733,0,0,0
1,21,19492,0,0,0
0,21,11341,0,0,0
1,21,91811,0,0,0
0,21,57787,0,0,1
1,21,204122,0,0,1
0,21,102805,0,0,0
1,21,NA,1,0,0
0,21,72273,0,0,0
1,21,13463,0,0,0
0,21,38701,0,0,0
1,21,20676,0,0,1
0,21,30489,0,0,1
1,21,44119,0,0,0
0,21,79770,0,0,1
1,21,54018,0,0,0
0,21,23646,0,0,1
1,21,18437,0,0,1
0,21,52561,0,0,0
1,21,172516,0,0,1
0,21,123455,0,0,0
1,21,39647,0,0,0
0,21,16508,0,0,0
1,21,79698,0,0,0
0,21,15077,0,0,0
1,21,57783,0,0,0
0,21,NA,0,0,0
1,21,14685,0,0,1
0,21,11185,0,0,0
1,21,21414,0,0,1
0,21,27687,0,0,0
1,21,140016,0,0,1
0,21,37321,0,0,1
1,21,NA,1,0,0
0,21,14171,0,0,0
1,21,99185,0,0,1
0,21,39861,0,0,0
1,21,17394,0,0,1
0,21,45011,0,0,0
1,21,13141,0,0,0
0,21,21398,0,0,1
1,21,22913,1,0,0
0,21,14680,0,0,0
1,21,18674,0,0,1
0,21,91676,0,0,1
1,21,35526,0,0,0
0,21,4826,0,0,0
1,21,16185,0,0,0
0,21,NA,0,0,0
1,21,51616,0,0,1
0,21,7437,0,0,0
1,21,NA,1,0,1
0,21,17119,0,0,0
1,21,23390,0,0,0
0,21,14057,0,0,0
1,21,63566,0,0,1
0,21,16362,0,0,0
1,21,22298,0,0,1
0,21,38505,0,0,0
1,21,279855,0,0,1
0,21,30461,0,0,0
1,21,7670,0,0,0
0,21,63805,0,0,0
1,21,80136,0,0,0
0,21,86780,0,0,0
1,21,15599,0,0,0
0,21,17952,0,0,1
1,21,NA,1,0,1
0,21,NA,0,0,0
1,21,NA,1,0,1
0,21,41640,0,0,1
1,21,16939,0,0,0
0,21,123767,0,0,1
1,21,NA,1,0,0
0,21,NA,0,0,0
1,21,9329,1,0,0
0,21,10832,0,0,1
1,21,45313,0,0,0
0,21,10060,0,0,1
1,21,141843,0,0,0
0,21,48957,0,0,0
1,21,91989,0,0,0
0,21,108644,0,0,1
1,21,10336,0,0,1
0,21,20215,0,0,1
1,21,23024,0,0,0
0,21,25924,0,0,1
1,21,62836,0,0,0
0,21,90129,0,0,0
1,21,57972,0,0,0
0,21,37807,0,0,1
1,21,31868,0,0,0
0,21,10077,0,0,0
1,21,30152,0,0,0
0,21,435991,0,0,1
1,21,374474,0,0,1
0,21,54193,0,0,0
1,21,203454,0,0,1
0,21,51299,0,0,1
1,21,53665,0,0,0
0,21,9948,0,0,0
1,21,56161,0,0,1
0,21,48303,0,0,0
1,21,42118,0,0,0
0,21,7435,0,0,1
1,21,46855,0,0,0
0,21,10737,0,0,0
1,21,19622,0,0,0
0,22,23863,0,0,0
1,22,101397,0,0,1
0,22,226745,0,0,1
1,22,84864,0,0,0
0,22,27769,0,0,0
1,22,NA,1,0,1
0,22,99038,0,0,0
1,22,NA,1,0,0
0,22,27187,0,0,0
1,22,12935,0,0,0
0,22,9480,0,0,0
1,22,NA,1,0,0
0,22,42187,0,0,0
1,22,43490,0,0,0
0,22,35661,0,0,0
1,22,83661,0,0,0
0,22,93647,0,0,1
1,22,11894,0,0,1
0,22,36077,0,0,0
1,22,20334,0,0,0
0,22,65743,0,0,0
1,22,139668,0,0,1
0,22,144707,0,0,1
1,22,10265,0,0,0
0,22,38865,0,0,1
1,22,13242,0,0,0
0,22,111526,0,0,1
1,22,60242,1,0,0
0,22,23355,0,0,0
1,22,160899,0,0,1
0,22,11283,0,0,0
1,22,100577,0,0,1
0,22,20056,0,0,0
1,22,225707,0,0,0
0,22,100596,0,0,1
1,22,14000,0,0,1
0,22,39731,0,0,0
1,22,80017,0,0,0
0,22,56498,0,0,0
1,22,NA,1,0,1
0,22,17452,0,0,0
1,22,56618,0,0,1
0,22,40811,0,0,1
1,22,25396,0,0,0
0,22,355568,0,1,1
1,22,17566,0,0,0
0,22,43909,0,0,0
1,22,34293,0,0,1
0,22,65230,0,0,1
1,22,6807,0,0,0
0,22,84307,0,0,1
1,22,25768,0,0,0
0,22,45002,0,0,0
1,22,91809,0,0,1
0,22,30928,0,0,1
1,22,19064,0,0,0
0,22,142039,0,0,1
1,22,16771,1,0,0
0,22,88660,0,0,1
1,22,NA,1,0,0
0,22,140584,0,0,0
1,22,23955,0,0,0
0,22,48418,0,0,0
1,22,17668,1,0,0
0,22,9018,0,0,0
1,22,94884,0,0,1
0,22,107368,0,0,0
1,22,66719,0,0,0
0,22,NA,0,0,0
1,22,23895,0,0,0
0,22,44800,0,0,1
1,22,5647,0,0,0
0,22,13920,0,0,0
1,22,5667,0,0,0
0,22,40864,0,0,0
1,22,191435,0,0,1
0,22,NA,0,0,1
1,22,38769,0,0,0
0,22,38345,0,0,0
1,22,19236,0,0,0
0,22,53532,0,0,0
1,22,165436,0,0,1
0,22,61882,0,0,0
1,22,187392,0,0,1
0,22,7251,0,0,0
1,22,48747,0,0,0
0,22,NA,0,0,1
1,22,213829,0,0,1
0,22,97632,0,0,0
1,22,54020,0,0,1
0,22,19144,0,0,1
1,22,114358,0,0,1
0,22,50162,0,0,0
1,22,NA,1,0,0
0,22,12695,0,0,0
1,22,46397,0,0,0
0,22,23231,0,0,1
1,22,3289,0,0,0
0,22,29947,0,0,0
1,22,41802,0,0,0
0,22,45921,0,0,1
1,22,9695,0,0,0
0,22,9861,0,0,0
1,22,19898,0,0,0
0,22,64636,0,0,0
1,22,32038,0,0,1
0,22,37925,0,0,0
1,22,36779,0,0,0
0,22,43137,0,0,0
1,22,47336,0,0,1
0,22,56949,0,0,0
1,22,104169,0,0,1
0,22,4327,0,0,1
1,22,18478,0,0,1
0,22,37432,0,0,0
1,22,141678,0,0,1
0,22,36191,0,0,0
1,22,16855,0,0,0
0,22,41642,0,0,0
1,22,90358,0,0,0
0,22,176567,0,0,1
1,22,46595,0,0,1
0,22,173540,0,0,1
1,22,24264,0,0,0
0,22,41295,0,0,0
