age,open,extra,neuro,gender,state,bkg_amt
47,4.0950216346255095,NA,NA,F,NA,111.50799775332851
16,4.8177498274794095,0,NA,M,C,197.07397731396193
50,3.3909250282563423,NA,5.023218181664682,F,NA,NA
23,5.779934575473807,3.272628159381345,NA,F,C,153.73146616216442
17,2.9260422518767317,4.122783156118105,5.997989049925699,F,A,242.5421438608363
26,5.859527921259977,10,NA,M,A,357.2481080145758
28,4.212940048815959,NA,7.553399804242135,M,B,248.28663666410367
28,5.293966554886063,NA,NA,M,B,264.2169695824922
22,0.5617140395582707,10,NA,M,NA,298.34930811429035
43,7.653607708505562,6.58495271829838,6.765193074600809,F,NA,110.08461085173718
27,3.510121874946961,5.615988816611295,7.567318688089566,M,C,280.7078560584753
53,3.8407310496638805,NA,NA,F,NA,NA
19,3.0788641876365386,7.334306133232905,NA,F,C,225.16430765317318
37,5.965989741712181,5.294626518766887,NA,F,NA,209.74128637848435
23,5.085248086030533,4.749538909648606,5.094853487349966,F,A,223.2543814348911
51,3.281860935796056,NA,10,M,A,NA
19,4.550539395170011,4.591328840922177,NA,F,C,170.70280861160433
21,4.337703526598193,4.4578524341470045,NA,F,NA,188.22605546974103
17,7.086268447092492,NA,NA,F,A,343.26873990434433
25,7.2549628966686655,NA,5.361191118861066,F,B,231.37782387191024
26,6.724920126127634,0.016843068526315896,NA,F,A,155.29995660197883
24,5.751273040257517,NA,7.981960418690592,M,B,190.582585729996
21,4.222657208285462,5.83002030177034,NA,F,C,290.0724502628131
28,0.9705334441120614,3.598977122106379,NA,M,B,182.49573228990744
30,4.513432108443357,1.7858479404236096,NA,F,NA,193.96328598480997
24,4.9967646201053855,NA,7.496844707961591,M,NA,155.19837557850187
32,6.4732293489327395,8.655066476573813,NA,M,NA,289.2203627369982
19,4.3911374572847555,6.320843884276656,5.598402889310715,M,A,292.87736997626405
29,3.056811517112518,1.425252803198521,6.1297312030582765,F,NA,78.26836837314761
37,4.866521827061013,4.833715905125634,7.065451299185838,M,A,136.8846063084379
21,4.939503424887798,NA,NA,F,A,241.3261961174791
28,4.58308405013413,4.705557828461019,8.636769604377339,M,B,194.86325781707254
41,7.73115611249093,5.8374476784397835,NA,M,NA,159.77972785304493
31,2.830919178838834,NA,6.625850661291653,F,B,70.37117811570354
27,3.300866099019014,NA,5.5535096435928795,F,C,196.21344228188553
21,5.760144258948893,6.073587837758458,NA,M,C,159.40331275103938
51,5.3323049548362835,4.378826555579844,NA,M,NA,NA
23,1.7721840267361992,7.891890691181175,8.37263840709147,F,A,326.1528963456616
35,1.6942051797013304,NA,NA,F,NA,206.2734922539234
41,4.746941657944857,NA,5.6933081734763356,F,C,224.41421248709838
19,0.3496945324139773,NA,6.2630633939532405,M,NA,203.17265400543627
28,5.984497742377527,NA,5.157845150768877,F,C,193.23723571485996
29,5.390188206296103,NA,7.856432630948376,F,C,275.55834851151815
36,6.539764953334366,NA,8.170036050011747,M,NA,37.39575144075939
29,5.809666046224186,3.1361819777959052,5.690159868920528,M,A,314.26203061494095
50,2.8934256304904418,NA,7.165059687949778,F,NA,NA
26,5.54666821497112,5.764026163135747,NA,M,NA,298.91491291756455
20,7.544705578599195,6.97507943094936,5.105105818419097,F,A,297.13581218572693
43,2.7382663323133505,4.230906679197011,NA,M,A,217.12436407108805
48,4.57759773952204,4.648823701757206,NA,M,B,165.88368851677888
47,1.7835857006222824,2.9160063340104956,NA,M,NA,169.15289345720993
29,5.011671806802164,4.145427851325578,NA,F,B,197.9225780733462
17,6.2886436364265785,NA,9.725914263585349,F,A,196.95873393601025
30,2.6101653310969213,3.32938546502828,5.101774752057708,M,B,202.54659281111861
27,5.572421458261006,4.212509029252528,6.952491108729063,F,B,180.68758437618982
24,3.7869881877498504,NA,NA,M,A,219.35843740248362
27,3.5120929453278285,6.0664419977670505,5.102224083854785,F,C,270.45869724376655
23,4.836617361089161,4.865982643614022,10,M,A,138.97459739377427
14,8.110262349908176,4.3469688042432795,NA,F,B,250.2041257025008
28,3.326965426944005,9.024276827263686,5.521132908232926,M,C,261.13625038355076
23,6.171553911697659,2.5575366099752075,NA,M,NA,242.3955105551799
48,5.321791863241835,4.707205579336038,5.40858768520543,F,C,116.19134867367868
21,7.6827438262330965,8.254394583030374,NA,M,B,341.09948381364444
28,3.2123198333322573,NA,5.54621570763374,M,A,217.35258425819998
28,7.250105361399316,9.123991746012937,NA,F,NA,234.8340796125418
36,4.928009461584916,NA,NA,F,B,176.12933030480227
19,5.609157791291459,9.728982029980603,NA,M,NA,353.09376126527235
26,5.676820099347154,7.988383685030799,NA,M,C,365.62259668618077
18,2.5274547680271,3.840118872914993,NA,M,A,208.4612448373298
21,4.579450896244035,4.179343364135593,NA,F,NA,213.10954281631834
43,3.350225560669669,1.872498385822336,NA,M,C,110.20765464234623
31,5.578420176767731,8.006059128034856,6.358881423798098,M,A,286.829582941294
17,6.86084598497801,4.536183596930989,NA,F,C,244.81476697740763
41,4.815178973475446,3.4942058629415156,NA,F,B,243.94983972434073
45,0.34025088368496803,NA,NA,F,A,135.03037329549073
27,1.8281642696713885,7.353904024944436,6.914191415719529,F,NA,318.27353698761635
44,6.203662930487411,NA,NA,F,A,199.30043854128238
34,2.5573510808533846,NA,5.423370006760951,F,NA,241.94149664847066
21,6.824988226668244,4.021181591608229,9.413611797214632,M,C,198.5969670047355
33,9.089947050507693,6.860829499884295,NA,F,NA,326.0758594319115
37,5.351075568617006,4.675505925570243,5.21904189161609,M,NA,197.51702416563904
41,4.90260351829089,6.898034290442087,NA,F,A,304.7615292040418
43,3.009159364969218,NA,NA,F,B,119.62391839112216
20,4.926397522807928,7.066477320349369,5.201027468906025,M,C,284.10197500672564
24,3.610727318726463,4.9722743544075465,8.451739227710931,M,A,192.35803257274543
22,2.8737535871760995,NA,NA,M,NA,184.8099172056071
36,3.8604537520560096,3.022757089459552,NA,F,NA,312.44296324489227
21,7.507744864460413,6.870129263766498,NA,F,A,224.5792015713851
44,6.137525491060187,NA,NA,F,NA,236.02091965066137
45,2.7531881763802066,4.109942163548883,5.679852045174414,M,NA,45.17174383585646
14,5.84872741050188,5.507959199132276,NA,M,NA,263.67402826149197
28,4.267510824878734,5.799720056453614,8.194128122849555,M,C,229.30472657424505
42,2.4395519530607697,5.965231385553886,NA,F,A,293.374491692682
40,6.043913415680863,NA,5.1179678396018575,F,C,284.59775527954855
50,5.364180587258502,3.1389296820899872,5.0958712993060225,M,NA,NA
22,4.02905122626404,4.482276583129849,7.314561756839427,M,C,266.19253165445485
39,2.127582559050748,2.887741631988287,6.138854252855699,M,B,140.87078086618305
36,3.7697158649510776,5.543737681012816,NA,M,NA,223.34042226011417
47,6.509551403223544,NA,5.315914415767787,F,C,222.0683120668417
46,6.75258946077647,6.7449663433056335,9.22750320056145,M,A,223.7209187247962
26,8.683850394778654,NA,7.838153149087047,F,A,260.5358437348084
35,8.529081400967588,5.581879170073872,6.641441653515587,F,B,189.849789628034
56,3.4124739289202886,7.2723696354011,6.126111990552273,F,C,NA
23,7.780341955787104,NA,NA,F,C,193.34014168319246
35,5.065574574541663,5.936852956453042,NA,F,NA,230.60396180799938
25,3.596525803183394,NA,6.906158487406814,M,B,249.47675325253874
25,4.782175427695672,4.923910638918951,6.374281392719171,F,C,192.97054023494763
31,4.392266357313857,NA,NA,F,A,262.93073546958414
22,0.3857810755195823,NA,NA,M,A,225.89969745715337
50,5.31989931018265,NA,7.964087065832437,F,NA,NA
38,6.647954776797093,6.344449287660173,6.4430339849427725,M,C,189.91896110677038
45,3.7568510014758534,4.583037545962838,6.876960329764274,F,B,262.26786028880474
47,4.522711676485992,2.3214892180482334,NA,F,NA,220.55090520846102
46,5.423228448792915,NA,NA,F,NA,188.54060966100425
17,4.729839350223038,5.9355409321206984,5.071235796125041,F,B,253.48048790587524
17,8.224297332823738,6.306802912000148,NA,M,C,156.66909946247435
31,3.004744540727616,4.292887101795327,6.458999371633834,F,A,220.5975975176045
46,5.950581489713443,2.8927228959140034,5.476046479389399,M,NA,227.78363128421557
30,4.694219824570843,NA,6.531394002185934,M,B,171.76547626714202
37,3.373412794825044,4.683140089911797,NA,F,NA,183.63261107713907
28,1.099455969408575,NA,NA,F,B,158.84749964526893
49,4.419718174940392,2.5783942431466698,6.5039232826790006,M,B,NA
46,6.8229475059778695,NA,NA,F,NA,177.4814097664522
31,7.624324129284331,3.7814991890819973,6.2735705636737995,M,A,202.12539724083476
53,3.5578608519022046,NA,5.032413479892534,M,NA,NA
44,6.036194167027677,2.515882082521929,NA,M,NA,130.41853334879778
25,6.924223608042574,6.426570064758022,NA,M,NA,196.22755470752944
42,6.2501430252237995,NA,NA,F,NA,198.50555699132786
17,2.826614086922,NA,6.351888558553285,M,B,308.6752884935662
32,8.270715333601325,NA,5.185303625246482,M,NA,98.96463828823069
33,2.7494543213341505,3.1409671540594166,NA,F,NA,156.1037290465223
24,6.28330955821109,4.496435617612905,NA,F,A,180.70510453072524
16,9.015977759942576,6.78013788586405,NA,F,NA,211.30094770048592
39,6.460731559861063,NA,NA,M,NA,250.9067779609209
28,2.11813009431749,2.7753997879604486,5.6648222949703495,F,C,231.59528574264974
31,5.835895015379318,3.8344927572903575,NA,F,B,201.9025261489615
27,3.040615638889199,0,7.637334295605834,F,C,155.8290861602672
22,4.464343388898764,NA,6.367523836581776,F,A,167.68674560621264
17,3.9814082674220677,3.97736118860169,6.386416138974694,F,NA,156.53265637438645
50,7.130461617285932,4.94238723553012,NA,F,B,NA
25,3.8971909766054176,5.8631246379010395,5.552470203733085,M,C,304.8921271241009
39,6.505165802390937,NA,NA,M,B,458.6614502182957
22,4.839337782859072,NA,NA,F,C,186.90736113113715
30,2.3073543689074363,4.636547960861254,7.033743419040402,F,NA,225.81114588278177
45,3.681569450647431,10,NA,F,NA,313.6057211839084
23,5.764725133947442,2.1410118736921215,NA,M,C,234.54199385608212
31,3.5419833596687407,NA,NA,M,A,150.02548643020887
28,5.956922026800857,7.497966570037407,NA,M,C,350.37289623352194
27,4.361952770441039,NA,NA,M,C,140.67918866063752
46,10,NA,NA,M,NA,243.91144454396525
21,2.795042189937719,6.245419028786612,8.334438048674274,F,B,240.31422652818452
24,4.225952476669124,NA,NA,M,NA,188.12232159717223
36,3.7741467393075556,NA,6.748335707119517,M,A,263.87834559839746
38,6.499041466126797,2.289716458042822,NA,M,NA,163.49832237128408
47,7.274293138503445,NA,5.384517539862957,F,C,208.94817555478954
48,6.943882347919359,4.273483041518938,NA,M,B,240.00779082777098
31,2.672194422055598,6.139743378539149,NA,F,A,292.65442244310935
32,8.353393025950634,5.3940590835570354,5.507292123463191,M,C,430.0058621980623
30,3.483179093182718,3.533953871844518,6.525848613349972,M,C,189.60344491738218
30,8.232577582811038,NA,NA,M,B,136.05160915103968
50,5.3152446355135305,6.904306545943835,NA,F,NA,NA
30,4.238454528916419,3.5939535247235477,5.460095643493967,M,NA,221.93838213533053
49,8.025622456337839,2.4031958808929708,NA,F,C,NA
30,6.9340514774865145,NA,NA,M,NA,213.2209548091479
46,7.5037216115924235,NA,NA,F,NA,327.71684447366385
27,7.044267470062556,6.516448748634796,5.775747608393751,F,A,261.97642861622273
25,7.092036190286928,3.3959947683870535,5.159948460522277,M,NA,292.7379378217146
40,5.664227393817981,2.3348155263332413,5.652824511061482,M,B,77.85832929346792
36,4.774666863201829,5.101558408596389,NA,F,NA,229.01227519400092
24,5.2035297169703725,NA,NA,M,B,300.4803643938924
55,2.719132822044957,7.485202946047578,NA,F,NA,NA
31,6.231466899996321,NA,NA,M,NA,294.0893875088555
20,2.2258251600918477,5.454843771604396,9.216957927508862,M,A,190.00215120001576
24,5.2457131176839304,NA,NA,F,NA,211.44048935406065
23,5.321008545271057,2.029415368002053,8.21624357918692,F,C,191.80422863998433
41,7.435506672219503,NA,9.300169395025051,M,A,187.9373431749398
45,1.4108649194818041,5.730907720104815,5.540780862767062,M,NA,264.9580469455055
25,7.30261170280082,NA,NA,M,NA,284.39756509638835
49,6.278739905935964,NA,NA,M,A,NA
27,4.455866406363906,3.9099826613902335,NA,M,C,187.5851948829169
17,5.069275223494197,NA,6.383639847667661,F,B,215.6084331638708
24,2.20840331269715,2.9443215115693224,NA,M,NA,252.01629692245993
26,1.303491543224121,NA,5.4911590932037075,F,C,122.92485704677244
24,2.3543485342204584,4.4179080428131,NA,F,A,279.202114400137
29,5.164399749102684,NA,NA,M,A,159.7315055087046
18,5.959845775421648,NA,6.274596350536969,F,C,224.57280547832428
11,5.521084107297096,NA,5.82751084740995,M,C,383.42946845297456
40,3.6503890683602043,5.150077482173274,NA,M,NA,251.12954679730015
27,3.466142052399994,5.263856896762434,6.032084458364862,F,B,156.75422726780832
34,2.528937395843035,NA,NA,M,C,206.78085323029669
33,4.9523742435989755,NA,NA,M,C,262.96585293704754
18,2.854301378060163,7.048176929738447,NA,M,A,190.76550339421007
49,6.4033837381030185,NA,NA,M,NA,NA
47,6.592016914234597,NA,NA,M,C,213.50999714498772
25,4.901257127522006,NA,5.848559039225257,F,B,212.31459290339586
27,5.498348571147048,2.0590256215608123,NA,M,A,165.28804263001456
29,6.887949913138878,3.2617051351324458,NA,M,A,217.75529420770243
45,8.004416607101065,NA,6.105806221405263,M,C,252.84153793057877
51,5.242780851386586,3.557528303253809,6.52535934621951,F,A,NA
26,4.197437682442382,2.82997070599215,NA,M,NA,169.12311164912083
25,6.961533042972678,5.322413183203256,NA,F,C,239.90592391265744
15,6.261398792593816,NA,NA,F,A,207.74762880337113
48,6.585903145812356,NA,NA,M,NA,278.8030366336111
24,8.01729262306184,NA,6.350658006344227,F,C,339.46501167949197
42,3.599044095370263,3.740163128864623,NA,M,A,190.91483632460188
44,4.177648127176375,3.1098995826158173,6.5791396860470455,F,C,223.5476623790151
38,3.516066674529587,NA,5.685373668230982,F,C,189.57962503871687
18,5.309382693532269,0.8459734017229517,6.439826701385161,F,B,253.53353002847317
41,0,NA,6.643930641700336,F,A,185.90630248049604
26,7.623535618047935,NA,NA,M,C,188.26832105907505
19,7.090235832081257,NA,5.546135482867143,M,C,190.71450604390515
43,4.972581554471658,3.3849886800175035,NA,M,NA,97.69998804266876
42,0.9485787524640132,2.945951228310096,5.064449935494822,F,B,62.375760739689596
42,4.691659469255193,NA,NA,M,A,258.48101459669334
32,6.357096998746537,NA,8.132333805444393,F,C,204.45414307484344
21,8.695871827878657,4.923370238736646,NA,F,NA,170.7636529396216
34,8.70653800440744,NA,7.405157917893796,F,NA,229.26691034324708
50,5.013123241267515,NA,9.434179188778659,M,NA,NA
41,3.2320218290309395,3.098447462119763,5.98969246335675,F,C,239.1860114649985
47,7.950307775366676,7.0767589090777605,NA,M,NA,388.3651010495594
21,7.747138241847282,4.796906258233121,5.685205326596156,F,C,276.52261030662754
24,7.665249291168893,NA,5.344027015200296,M,NA,305.3038241454201
47,6.963738017436892,6.468492157377495,6.46293230761614,M,NA,254.96697472708297
44,0,NA,NA,F,C,103.99308158536839
37,5.155011794584883,NA,6.7632721414192885,F,A,169.28388519335834
32,4.016669348464118,NA,6.254469995218535,F,C,318.92866892716603
26,5.750630816410295,3.1294380315917776,NA,M,A,296.62451472275393
26,6.108305714980069,6.8311183126393775,9.210129671842028,M,A,225.91163760840783
25,5.800820938253584,4.877757891652921,NA,F,B,319.9528215780825
29,4.404741775136842,NA,5.907630831071254,M,NA,327.55042879091894
28,4.774873323564205,NA,5.131189068122666,F,A,179.42668921357307
27,4.397101342297683,3.8244316709974084,NA,F,NA,313.3488454936885
37,4.460204930686461,NA,5.498832909918015,M,B,178.56608380072765
23,5.745044559826615,NA,NA,M,NA,265.3119819217749
29,3.569558637984906,4.824257867616486,NA,M,A,189.5685386419747
39,2.4546734371910013,2.4141969534533305,9.215646232841635,F,NA,62.75790618888376
50,4.287968636619109,6.9136248028495455,8.231650478873341,M,NA,NA
18,3.304741833216615,6.475743722016465,5.084954572115423,F,B,272.6044155704328
44,5.978137110288976,6.815057967068788,5.099009005447714,M,A,228.94788965371936
28,3.8521535794872532,3.9817053035870895,7.217042479963306,M,B,274.66721611829996
51,6.437664014106254,NA,8.48291636823551,M,NA,NA
26,3.6263671281609753,4.2817509312161075,6.834595018038771,M,NA,227.27254487308403
48,5.320429977122099,NA,NA,M,A,169.17487984270446
28,3.917464328012129,4.864553705469387,NA,M,B,204.98197955765943
32,2.6769248155350374,3.7227916565516783,NA,M,C,250.48994713711872
21,5.457986308624094,4.518417651694109,7.661271435099669,M,C,196.8373849627946
48,5.395008543735934,NA,7.4842232723411986,F,C,94.30647778200917
22,8.140506048480992,6.596435910189427,6.6723662218761675,F,C,132.09439203724767
24,5.750163070718012,NA,NA,M,C,127.00883343222078
39,7.315851204978982,NA,6.781851265098525,M,NA,148.9298742983489
45,6.726558724048749,NA,NA,M,NA,155.00749051597808
34,4.511680559683218,6.570012606174739,NA,F,NA,186.6343401302166
51,1.9151202896087742,NA,5.298795709015599,F,NA,NA
49,4.671850230911384,NA,NA,M,NA,NA
20,3.838420660400641,9.758892413036275,6.215928034766332,M,NA,249.02547227483845
23,5.961941110325052,NA,5.5131397446650965,M,A,246.9529126621413
27,4.625790140211224,4.9344103629208655,NA,F,A,338.04905192901435
24,9.166294396031812,3.2347936083018176,8.923155267039402,M,C,145.17812152080745
43,2.1492178844305716,NA,NA,M,NA,194.48225185544513
42,6.221762393899063,4.107035513696763,6.341286457965595,F,A,153.47022318727687
26,6.4044611535582785,NA,NA,F,B,244.3873045218667
24,7.27440132324731,5.7941725049676265,NA,F,B,143.17503207445958
43,2.3244178683024592,5.480967269344855,7.675090828726034,M,NA,289.78297027552753
39,7.073833394589854,4.19288574061835,NA,M,C,298.75114584784245
49,5.822927232210812,NA,5.34990254371418,F,A,NA
24,5.45995093008951,4.0321372532172255,NA,F,NA,169.31360367448912
25,4.332523337375631,7.823307776271063,5.029600348123276,M,NA,321.9281619252011
37,1.3119266284672264,2.30165260043861,NA,M,A,214.36543777788154
22,3.0881491879662386,4.133032873281078,NA,M,NA,224.53656627909294
21,2.156637528841863,NA,7.405535443237474,M,B,189.87537291782033
25,6.431458657972491,4.446944804332088,NA,F,A,246.53125029336738
52,4.967812045621896,5.6914361825565996,9.68393287073968,F,B,NA
46,5.603895115561377,6.005077470398195,5.085049222847599,M,C,185.06786059415933
38,2.2201319377055055,NA,NA,M,C,297.10421757258047
30,5.472411237810377,2.3655561918531087,NA,F,B,300.83121093423006
22,6.644524841741272,5.567589034492153,6.708906707201768,F,C,202.99505351675634
46,2.2207532364449016,NA,NA,F,NA,264.56851871411953
46,4.623081388495644,NA,5.259042016809903,F,NA,336.11459160997134
45,2.6133217479602893,6.184605451004215,7.2128912384286314,M,B,173.19284339029653
31,5.887262910767034,4.5236524578344035,7.240285425334587,M,NA,339.19192609008087
44,6.281715619790842,NA,7.965684713153221,M,A,250.8060950798956
25,6.460748006384142,5.3239098467747725,NA,M,B,325.8347924228036
21,6.688372836462592,NA,NA,M,NA,322.00716101612875
31,3.228305792474967,5.178404567792304,NA,M,NA,342.2338818389496
26,6.7190945168888545,6.178308825636345,7.865388489318186,M,B,353.3913986258032
31,6.0636612100793466,5.221474713926495,NA,M,A,171.1617821758486
27,4.748271824049414,NA,6.007621033022734,M,NA,214.27721365262363
51,3.8799560278840866,NA,5.142051943050352,F,A,NA
21,6.748343631664754,3.5792465514775653,NA,F,C,208.36386191846904
26,5.808309127669355,NA,NA,M,B,206.37472603373712
45,5.919406052071735,4.110558808470156,6.109429810566622,M,NA,153.12381325182452
13,1.915121770404673,NA,NA,F,B,277.40974553390026
30,6.9743416923345745,4.884055988963242,6.791569222955701,M,NA,313.3553471736267
53,8.140951804928363,NA,5.437631429702458,M,NA,NA
27,2.821110122388115,NA,NA,F,B,141.1467877390575
26,6.792716884197324,4.219007396615097,NA,F,C,331.44060853329245
45,2.7417821374544986,4.173848670831232,NA,M,NA,118.62825007822245
16,6.341842853307943,5.472049821164598,NA,M,C,143.053368169367
48,4.042549306353513,2.4802127072844855,NA,M,NA,137.31784302162413
22,6.734381497376022,5.791492043963418,NA,F,B,282.4080380352692
24,3.4977913043536266,6.9911184953487195,6.37223698416762,M,NA,223.80242489624771
27,7.8878764138019575,6.935937390318268,NA,F,B,278.7290457576102
31,6.575655571062596,2.6849983433351667,NA,F,NA,201.55298384611802
45,3.359694562651459,5.053958685809661,5.355941278499346,F,NA,264.4079921229928
41,6.31424504144036,3.1279755551019495,6.019320922464866,F,NA,71.22563154339471
39,1.5723313622398654,NA,NA,M,B,235.50664508437353
41,4.109046526216624,NA,5.78112686017644,M,NA,89.54689951050369
44,4.438334838944463,4.162347423120236,NA,M,B,149.35598398790347
47,4.5346526196752475,2.870313266308048,7.535845766243536,F,NA,189.6315213600186
27,4.123099958931753,10,5.964062057757259,F,B,291.9907525454264
23,6.027065139784581,NA,NA,M,C,240.26130782415083
44,4.830182848518065,4.5214848478457474,5.449849841543332,M,A,267.44468937594803
29,5.158379448828113,5.778935388556319,5.8895366146312815,F,A,284.002439591346
46,5.009194718923629,NA,5.830511038324504,M,B,417.68754949038873
46,4.582113546555454,5.603209826040789,6.75115430941856,M,B,290.05792042471705
30,0.8544732061942275,7.7090285380308545,6.0008913997182205,F,A,303.2898618832971
44,6.163613330385033,NA,5.3630713662901455,M,A,116.38303940192009
24,2.6350176299806423,4.78679928919518,NA,F,C,147.13079041266465
47,4.553685886865921,5.852185334083682,NA,M,NA,333.19411275042756
39,5.346895232911803,NA,NA,M,NA,310.24383894091386
20,3.5211923380508128,5.857452054940207,NA,F,NA,312.8182530438881
14,4.95756395244441,7.328052626546642,NA,F,A,227.91899265889546
37,4.086737720292422,NA,7.417603095240925,M,A,178.1516073120238
42,7.040607420975864,NA,5.278790779183376,M,NA,312.2867670494595
21,6.695633962533043,4.5051291048913615,5.834427286595284,M,B,153.6847377859523
29,0,5.447710064198115,NA,M,NA,349.5948350729673
18,5.89353753306668,4.6573232522798005,NA,F,B,152.48377123522712
49,7.375480079053413,5.9934212088954055,NA,F,C,NA
37,8.358645775654761,1.4179206808786784,NA,F,NA,209.31802057209092
41,3.5781124382469303,4.747517281717105,NA,M,NA,234.66316402954834
45,1.0110611927884445,NA,5.4747194427299535,M,C,209.63739232018224
27,6.601743936923686,5.4635548890907835,7.634815074210939,M,A,233.29258777685337
26,6.042263619670897,NA,6.945386090741818,M,B,229.92401455862324
19,7.658836299740582,0.8167405354002293,5.8154040818098816,M,C,242.42734907771938
26,4.648228151269944,NA,6.741068636094791,M,NA,330.9222284911439
52,6.198242069183561,NA,5.425944685604467,F,B,NA
20,8.26415787280526,2.807212491052289,6.476928860836024,F,B,241.6034682141414
39,8.270345196838864,2.7079619730805446,NA,F,NA,271.83016212743036
39,1.0665739031881696,NA,5.673076882055115,M,A,279.1702556650403
46,6.421363874499969,NA,5.6431824705660585,M,NA,302.2925667574033
43,4.246529360198901,4.147730052856411,NA,M,C,196.5169113907422
26,5.578712048048407,6.462378159919444,7.906690377401308,M,A,286.38189305335226
44,3.8490106978341485,NA,NA,M,NA,365.3128047273201
