gave,amount,group,freq,gender,state_pol,county_pol,dormant
0,0,treat3,3,male,blue,blue,0
0,0,ctrl,6,male,blue,blue,1
1,10,treat1,18,male,red,red,0
0,0,treat2,1,female,red,red,1
0,0,ctrl,5,male,blue,blue,0
0,0,treat1,3,female,red,red,0
0,0,treat1,2,male,red,blue,1
0,0,treat1,12,male,blue,red,1
0,0,ctrl,4,male,red,red,0
0,0,ctrl,6,male,blue,blue,1
0,0,treat2,4,female,blue,red,1
0,0,treat1,8,female,red,blue,0
0,0,ctrl,1,male,blue,red,1
0,0,treat1,1,female,blue,blue,0
0,0,treat3,2,male,blue,blue,1
0,0,treat1,5,female,red,blue,1
0,0,treat3,1,female,blue,red,1
0,0,ctrl,21,female,blue,red,0
0,0,ctrl,9,female,blue,red,0
0,0,treat3,1,male,red,red,0
0,0,treat2,2,male,blue,blue,1
0,0,treat1,13,male,red,red,0
0,0,treat2,31,male,red,red,1
0,0,ctrl,3,male,blue,blue,0
0,0,treat3,2,male,blue,red,0
0,0,treat1,3,male,red,red,0
0,0,treat3,4,male,blue,red,1
0,0,treat1,1,couple,red,red,1
0,0,treat2,1,male,blue,red,1
0,0,ctrl,2,female,blue,red,1
0,0,treat1,3,female,red,blue,1
0,0,treat1,8,male,blue,blue,0
0,0,ctrl,5,female,blue,blue,0
0,0,treat2,7,male,red,blue,1
0,0,treat3,1,male,blue,red,1
0,0,ctrl,6,male,red,red,0
0,0,treat3,7,male,blue,blue,1
0,0,ctrl,1,male,red,red,1
0,0,ctrl,5,female,blue,blue,1
0,0,ctrl,25,couple,blue,blue,1
0,0,treat3,9,male,blue,blue,1
0,0,ctrl,12,couple,blue,red,0
0,0,treat1,16,female,red,blue,0
0,0,treat3,4,male,red,red,1
0,0,treat2,8,couple,red,red,1
0,0,treat1,1,female,red,blue,1
0,0,treat3,14,female,blue,blue,0
0,0,ctrl,4,female,blue,blue,1
0,0,treat1,2,male,blue,red,0
0,0,treat1,3,male,blue,blue,1
0,0,ctrl,7,female,blue,blue,1
0,0,ctrl,21,couple,red,red,0
0,0,treat2,4,male,blue,blue,1
0,0,treat1,2,male,blue,blue,1
0,0,ctrl,2,male,red,red,0
0,0,treat2,28,couple,blue,blue,0
0,0,ctrl,2,male,blue,blue,1
0,0,ctrl,4,female,blue,blue,0
0,0,treat1,4,female,blue,blue,0
0,0,ctrl,3,male,blue,red,1
0,0,treat2,2,male,blue,blue,1
0,0,ctrl,2,couple,blue,blue,0
0,0,ctrl,9,male,blue,red,0
0,0,ctrl,3,male,blue,red,1
0,0,treat1,1,female,blue,red,1
0,0,ctrl,2,male,red,blue,0
0,0,treat2,7,male,blue,red,1
0,0,treat1,1,female,blue,red,0
0,0,ctrl,7,male,red,blue,1
0,0,treat1,30,male,blue,red,0
0,0,treat2,3,male,blue,blue,1
0,0,treat2,1,female,red,blue,1
0,0,ctrl,3,male,red,red,1
0,0,treat2,1,male,blue,blue,1
0,0,treat2,9,male,red,red,1
0,0,ctrl,8,male,blue,blue,1
1,35,treat1,2,male,blue,blue,0
0,0,treat3,25,female,blue,blue,1
0,0,ctrl,6,male,blue,blue,1
0,0,treat3,4,male,blue,red,0
0,0,ctrl,7,couple,red,blue,0
0,0,treat3,10,couple,blue,red,1
0,0,treat3,5,male,red,red,1
0,0,ctrl,1,female,blue,blue,0
0,0,ctrl,13,male,blue,red,1
0,0,treat3,4,male,red,blue,0
0,0,treat3,2,male,blue,blue,1
0,0,ctrl,1,male,blue,blue,1
0,0,treat2,8,male,blue,blue,1
0,0,ctrl,4,female,blue,blue,1
0,0,treat1,4,female,blue,blue,1
0,0,treat3,1,male,red,red,1
0,0,treat1,9,male,red,red,0
0,0,treat1,4,female,blue,red,1
0,0,treat2,3,male,red,red,0
0,0,treat2,2,male,red,blue,1
0,0,treat3,9,female,blue,blue,0
0,0,treat1,28,female,blue,blue,0
0,0,treat1,1,female,blue,blue,1
0,0,treat1,20,female,red,red,1
0,0,ctrl,7,male,blue,red,1
0,0,treat3,8,male,red,red,0
0,0,ctrl,3,male,blue,red,0
0,0,ctrl,1,male,blue,blue,1
0,0,treat3,10,male,red,red,1
0,0,treat3,1,male,blue,red,0
0,0,ctrl,1,male,blue,blue,1
0,0,treat2,1,female,blue,red,1
0,0,ctrl,1,male,red,red,0
0,0,treat1,6,male,blue,blue,0
0,0,ctrl,17,male,red,red,0
0,0,treat3,4,female,red,blue,0
0,0,treat2,1,male,red,red,1
0,0,treat1,4,male,red,red,0
0,0,treat1,1,female,blue,blue,0
0,0,treat3,11,male,blue,blue,0
0,0,treat3,3,male,red,blue,1
0,0,treat3,1,couple,blue,red,1
0,0,ctrl,50,female,red,blue,1
0,0,ctrl,8,male,red,red,0
0,0,ctrl,58,male,red,red,1
0,0,ctrl,1,female,blue,blue,1
0,0,treat1,3,male,blue,blue,1
0,0,treat1,3,male,blue,red,0
1,50,ctrl,12,male,blue,blue,0
0,0,treat3,1,female,blue,blue,1
0,0,ctrl,5,female,blue,blue,1
0,0,treat3,1,male,red,red,1
0,0,treat3,3,male,red,red,1
0,0,ctrl,16,male,red,red,0
0,0,ctrl,9,male,red,blue,1
0,0,ctrl,2,female,red,red,0
0,0,ctrl,2,male,blue,blue,1
0,0,treat3,25,male,red,red,0
0,0,treat3,3,female,blue,red,1
0,0,ctrl,1,female,blue,blue,0
0,0,treat3,1,male,blue,blue,0
0,0,treat3,8,male,blue,blue,0
0,0,treat1,3,male,blue,blue,1
0,0,ctrl,2,male,blue,blue,1
0,0,treat3,1,female,blue,red,0
0,0,treat3,6,male,red,red,0
0,0,treat2,13,female,blue,blue,1
0,0,treat1,19,female,blue,red,1
0,0,treat1,3,male,blue,red,0
0,0,treat3,3,male,blue,blue,0
0,0,treat3,5,male,red,blue,1
0,0,ctrl,11,female,red,red,1
0,0,treat1,11,female,blue,red,0
0,0,ctrl,3,female,blue,red,1
0,0,treat2,14,female,red,red,1
0,0,ctrl,3,male,blue,red,1
0,0,treat3,3,male,red,blue,0
0,0,ctrl,4,female,blue,blue,0
0,0,treat2,1,male,blue,blue,0
0,0,ctrl,12,male,red,red,0
0,0,treat2,4,female,red,red,1
0,0,treat3,4,male,red,red,1
0,0,ctrl,1,male,red,red,0
0,0,treat1,2,male,blue,blue,1
0,0,treat2,3,male,blue,red,0
0,0,treat1,1,female,blue,blue,1
0,0,treat3,1,male,red,red,0
0,0,ctrl,3,couple,blue,blue,1
0,0,treat3,2,couple,red,red,1
0,0,ctrl,20,male,red,red,0
0,0,treat1,7,male,blue,red,1
0,0,treat2,3,female,red,blue,1
0,0,treat2,9,female,red,red,0
0,0,ctrl,1,male,blue,red,0
0,0,treat2,1,male,blue,red,1
0,0,treat3,2,male,red,red,0
0,0,treat3,1,female,red,red,1
0,0,treat2,1,male,blue,blue,1
0,0,treat3,4,female,blue,blue,1
0,0,treat3,2,female,red,blue,0
0,0,ctrl,49,female,blue,red,1
0,0,treat3,4,male,blue,red,0
0,0,ctrl,58,female,blue,blue,0
0,0,treat1,5,male,blue,red,0
0,0,treat1,3,male,red,blue,1
0,0,ctrl,2,male,blue,blue,0
0,0,ctrl,3,male,blue,blue,0
0,0,treat3,1,female,red,red,1
0,0,ctrl,3,male,red,red,1
0,0,ctrl,5,male,red,red,1
0,0,ctrl,1,male,blue,blue,1
0,0,ctrl,5,male,blue,blue,1
0,0,treat3,1,male,red,blue,0
0,0,ctrl,1,female,red,blue,1
0,0,treat3,28,male,blue,blue,0
0,0,ctrl,1,female,blue,red,0
0,0,ctrl,18,female,blue,red,0
0,0,treat3,3,male,red,blue,0
0,0,treat2,10,male,red,red,0
0,0,treat3,2,female,red,blue,0
0,0,ctrl,11,male,blue,red,0
0,0,treat3,10,male,blue,blue,1
0,0,treat1,1,male,red,red,0
0,0,treat1,2,male,blue,blue,0
0,0,treat3,4,male,blue,blue,1
0,0,treat1,4,male,blue,red,1
0,0,treat3,2,male,blue,red,1
0,0,treat2,15,male,blue,blue,0
0,0,ctrl,3,female,red,blue,0
0,0,treat3,11,female,blue,blue,0
0,0,treat2,3,male,blue,blue,0
0,0,ctrl,2,couple,blue,blue,0
0,0,treat3,7,male,red,red,0
0,0,ctrl,2,female,blue,blue,1
0,0,treat2,3,female,blue,blue,1
0,0,ctrl,4,male,red,blue,1
0,0,treat3,1,female,red,red,0
0,0,ctrl,4,male,blue,blue,1
0,0,ctrl,1,male,blue,red,0
0,0,treat3,3,female,blue,red,1
0,0,ctrl,2,female,red,red,1
0,0,ctrl,5,male,blue,red,0
1,15,treat1,14,male,blue,blue,0
0,0,treat1,18,male,red,red,1
0,0,treat1,1,male,red,red,1
0,0,ctrl,1,male,red,red,0
0,0,treat3,4,male,red,red,1
0,0,treat3,23,male,red,red,0
1,30,treat1,3,female,red,red,1
0,0,treat2,7,male,red,red,0
0,0,treat1,3,male,blue,red,1
0,0,treat1,28,male,red,red,0
0,0,treat3,1,female,blue,blue,1
0,0,treat1,3,female,blue,blue,0
0,0,ctrl,2,male,red,blue,0
0,0,treat3,9,female,blue,blue,0
0,0,treat1,17,couple,red,blue,0
0,0,ctrl,1,male,blue,blue,0
0,0,treat1,4,couple,red,red,0
0,0,ctrl,1,couple,red,red,0
0,0,ctrl,1,couple,red,red,1
0,0,treat1,2,male,red,red,1
0,0,ctrl,4,male,red,red,1
0,0,ctrl,1,male,blue,blue,1
0,0,treat1,11,male,red,red,1
0,0,treat2,7,male,blue,blue,0
0,0,ctrl,2,male,blue,blue,1
0,0,ctrl,1,male,blue,blue,1
0,0,ctrl,10,female,blue,blue,1
0,0,ctrl,4,male,red,red,1
0,0,treat2,1,male,blue,blue,1
0,0,ctrl,2,female,red,red,0
0,0,treat2,8,female,blue,blue,1
0,0,ctrl,6,male,blue,blue,1
0,0,treat1,15,female,red,red,0
0,0,treat3,26,female,red,red,1
0,0,treat2,2,male,red,red,1
0,0,treat2,15,female,red,red,0
0,0,ctrl,5,male,red,blue,0
0,0,treat3,1,male,red,red,0
0,0,treat3,2,male,red,red,0
0,0,ctrl,2,couple,blue,red,1
0,0,ctrl,46,male,red,red,0
0,0,treat3,33,female,red,red,1
0,0,ctrl,1,female,blue,red,0
0,0,ctrl,5,female,red,red,0
0,0,treat2,12,male,blue,red,1
0,0,ctrl,4,male,blue,blue,0
0,0,treat1,10,couple,blue,blue,0
0,0,ctrl,2,couple,red,red,0
0,0,treat3,14,male,red,red,0
0,0,treat1,13,male,red,red,0
0,0,ctrl,8,female,blue,blue,0
0,0,ctrl,7,female,blue,blue,1
0,0,treat2,16,female,blue,blue,1
0,0,treat2,4,female,blue,blue,1
0,0,ctrl,4,female,red,red,1
0,0,ctrl,16,male,red,red,0
0,0,ctrl,15,female,red,red,1
0,0,treat2,11,female,red,blue,0
0,0,ctrl,1,female,red,red,1
0,0,ctrl,7,female,blue,blue,0
0,0,treat2,3,female,blue,blue,1
0,0,treat1,4,male,red,blue,1
0,0,treat1,2,male,red,red,0
0,0,treat1,11,female,blue,red,0
0,0,ctrl,15,male,blue,blue,1
0,0,ctrl,4,male,blue,red,1
0,0,ctrl,1,male,red,blue,0
0,0,treat2,3,male,red,red,1
0,0,ctrl,1,female,blue,red,1
0,0,treat3,21,male,blue,red,0
0,0,treat2,1,male,red,red,0
0,0,treat1,1,male,blue,red,0
0,0,ctrl,12,female,blue,red,0
0,0,ctrl,2,female,blue,red,0
0,0,treat1,2,female,blue,red,1
0,0,treat2,6,male,red,blue,0
0,0,ctrl,1,female,red,blue,1
0,0,treat1,8,male,red,blue,1
0,0,treat2,17,female,red,red,0
0,0,treat1,19,male,blue,blue,0
0,0,ctrl,6,male,blue,red,1
0,0,treat3,2,female,blue,red,1
0,0,ctrl,15,female,red,red,0
0,0,treat1,2,female,red,red,1
0,0,treat1,6,female,blue,red,0
0,0,ctrl,4,female,blue,red,1
0,0,treat1,6,couple,blue,red,1
0,0,treat2,1,male,blue,red,1
0,0,ctrl,4,male,red,red,0
0,0,treat2,29,male,blue,blue,0
0,0,treat3,11,female,red,blue,0
0,0,ctrl,18,male,blue,blue,1
0,0,treat1,2,male,red,blue,1
1,45,treat1,1,male,red,red,0
0,0,treat3,14,male,blue,blue,1
0,0,treat1,2,male,blue,blue,0
0,0,ctrl,2,male,red,red,1
0,0,treat3,35,male,red,blue,1
0,0,ctrl,7,male,blue,blue,1
0,0,treat1,2,male,blue,blue,1
0,0,treat2,2,male,red,red,0
0,0,ctrl,3,male,red,red,1
0,0,treat1,9,couple,red,blue,1
0,0,treat2,4,male,blue,blue,0
0,0,treat3,39,female,blue,blue,1
0,0,treat2,21,male,blue,blue,0
0,0,treat2,6,male,red,red,0
0,0,treat2,1,female,blue,blue,1
0,0,treat2,9,male,red,red,1
0,0,treat1,1,male,red,red,0
0,0,treat3,9,couple,red,blue,1
0,0,treat1,1,female,blue,blue,0
0,0,treat1,2,male,red,blue,1
0,0,treat1,13,male,blue,red,0
0,0,ctrl,15,male,red,red,0
0,0,treat1,5,male,blue,blue,0
0,0,ctrl,4,female,red,red,1
0,0,treat2,1,male,red,red,1
0,0,treat1,7,couple,blue,red,1
0,0,treat1,4,female,blue,blue,0
0,0,ctrl,6,male,red,red,1
0,0,ctrl,1,male,blue,blue,1
0,0,treat2,1,couple,blue,blue,1
0,0,ctrl,1,male,blue,red,1
0,0,ctrl,5,couple,blue,blue,0
0,0,treat2,1,male,blue,red,0
0,0,ctrl,14,male,blue,blue,1
0,0,ctrl,1,male,red,red,1
0,0,treat3,1,male,blue,red,1
0,0,treat3,17,male,blue,blue,0
0,0,treat3,9,female,blue,blue,1
0,0,treat1,14,male,blue,red,0
0,0,treat1,27,female,blue,red,1
0,0,treat2,51,couple,blue,blue,1
0,0,treat2,4,male,blue,blue,0
1,125,treat3,4,male,blue,blue,0
0,0,ctrl,1,male,blue,blue,1
0,0,treat1,54,male,blue,blue,0
0,0,treat3,4,male,blue,red,0
0,0,treat1,43,male,blue,red,1
0,0,treat1,6,male,blue,blue,1
0,0,treat1,1,couple,blue,blue,1
0,0,ctrl,21,female,red,red,0
0,0,treat3,5,male,blue,blue,1
0,0,treat3,12,couple,blue,blue,1
0,0,ctrl,1,male,red,blue,1
0,0,treat1,4,male,blue,red,1
0,0,ctrl,6,male,blue,red,1
0,0,treat3,1,female,red,blue,0
0,0,treat2,3,female,blue,blue,0
0,0,treat2,1,male,red,red,0
0,0,treat1,1,male,red,red,0
0,0,treat2,17,male,blue,red,0
0,0,treat1,6,male,red,red,1
0,0,ctrl,4,male,blue,blue,1
0,0,treat2,1,female,blue,red,1
0,0,ctrl,1,female,blue,blue,1
0,0,treat3,1,male,blue,blue,1
0,0,treat1,10,female,blue,blue,0
0,0,treat3,1,couple,red,red,1
0,0,ctrl,1,male,blue,blue,1
0,0,treat1,1,male,red,red,0
0,0,treat1,6,male,red,red,0
0,0,treat3,11,female,blue,red,1
0,0,treat3,3,male,blue,blue,0
0,0,treat3,14,couple,red,blue,1
0,0,treat3,13,female,red,red,1
0,0,treat1,11,male,blue,blue,1
0,0,treat1,5,male,blue,blue,1
0,0,ctrl,11,male,red,blue,0
0,0,treat2,20,male,blue,blue,1
0,0,treat1,1,male,red,red,1
0,0,ctrl,12,female,red,blue,0
0,0,treat3,1,male,red,red,1
0,0,treat3,19,male,blue,red,0
0,0,treat3,1,male,blue,blue,1
0,0,treat1,7,couple,red,blue,1
0,0,treat3,10,couple,blue,blue,0
0,0,treat1,7,couple,blue,red,1
0,0,ctrl,11,couple,red,red,1
1,10,treat1,3,male,red,red,1
0,0,treat2,1,male,blue,blue,0
0,0,treat3,5,male,blue,red,1
0,0,treat3,8,male,blue,blue,1
0,0,treat2,9,female,red,red,0
0,0,ctrl,11,female,blue,red,1
0,0,treat3,2,male,blue,blue,0
0,0,ctrl,30,male,red,blue,0
0,0,treat1,4,male,blue,blue,0
0,0,ctrl,4,male,red,red,1
0,0,treat1,3,male,blue,blue,1
0,0,ctrl,1,male,red,red,1
0,0,treat2,2,female,blue,blue,1
0,0,treat3,9,male,red,red,1
0,0,treat2,11,female,red,red,1
0,0,treat2,1,male,red,red,1
0,0,treat2,25,female,red,red,1
0,0,treat3,26,female,blue,red,0
0,0,treat1,2,male,blue,red,1
0,0,ctrl,5,male,blue,blue,0
0,0,treat2,3,female,blue,blue,0
1,10,treat2,60,male,red,red,0
0,0,treat2,6,male,red,red,0
0,0,treat1,2,male,blue,red,1
0,0,ctrl,7,male,blue,blue,0
0,0,treat2,6,male,blue,blue,1
0,0,treat1,1,male,red,blue,1
0,0,ctrl,8,male,red,red,0
0,0,ctrl,7,male,red,red,1
0,0,treat3,1,couple,red,blue,0
0,0,treat1,2,female,red,blue,1
0,0,ctrl,1,male,red,red,1
0,0,treat1,2,male,blue,red,1
1,25,ctrl,22,male,blue,blue,0
0,0,ctrl,4,male,blue,red,1
0,0,treat2,1,female,red,red,1
0,0,ctrl,9,female,blue,red,1
0,0,ctrl,4,female,red,red,0
0,0,ctrl,2,couple,red,blue,0
0,0,treat3,1,male,blue,blue,1
0,0,treat2,2,male,blue,red,0
0,0,ctrl,35,female,blue,blue,0
0,0,treat2,1,female,red,blue,1
0,0,treat1,4,male,red,red,1
0,0,treat1,4,male,blue,blue,1
0,0,ctrl,3,couple,blue,blue,1
0,0,treat2,5,male,blue,red,0
0,0,treat3,8,female,blue,blue,1
0,0,ctrl,1,male,blue,red,1
0,0,treat3,1,male,red,blue,0
0,0,ctrl,1,female,red,red,1
0,0,treat2,4,female,red,red,0
0,0,treat3,1,female,blue,blue,0
0,0,treat2,16,male,blue,blue,0
0,0,treat1,1,male,red,red,1
0,0,ctrl,3,male,blue,blue,0
0,0,treat3,2,male,blue,red,0
0,0,ctrl,1,male,red,red,0
0,0,treat3,2,male,blue,red,1
0,0,treat1,1,female,red,red,1
0,0,treat1,31,female,blue,blue,0
0,0,treat1,11,female,blue,blue,1
0,0,treat1,9,male,blue,red,0
0,0,treat2,2,male,red,blue,1
0,0,treat3,1,female,red,red,1
0,0,treat2,15,male,blue,blue,0
0,0,treat3,10,male,red,red,0
0,0,treat1,14,male,red,red,1
0,0,treat3,3,male,red,red,1
0,0,treat1,5,male,red,red,1
0,0,treat2,1,female,red,red,1
0,0,ctrl,11,male,red,blue,0
0,0,treat2,10,female,blue,blue,0
0,0,treat1,1,male,red,red,0
0,0,treat2,3,male,blue,blue,0
0,0,treat3,8,male,blue,red,1
0,0,treat2,5,female,blue,red,0
0,0,treat2,37,male,red,red,1
0,0,treat2,9,male,red,blue,1
0,0,ctrl,9,couple,red,red,0
0,0,treat2,1,male,red,red,1
0,0,treat1,1,male,blue,blue,1
0,0,treat1,1,male,blue,blue,1
0,0,treat1,8,male,blue,blue,0
0,0,ctrl,2,female,blue,red,1
0,0,treat2,28,couple,blue,blue,0
0,0,ctrl,2,male,red,red,0
0,0,treat3,11,male,red,blue,1
0,0,treat2,1,female,blue,red,1
0,0,treat1,1,male,red,red,0
0,0,treat1,9,couple,red,blue,0
0,0,treat3,21,female,red,red,0
0,0,treat3,45,male,red,blue,1
0,0,ctrl,1,male,blue,red,1
0,0,treat1,8,male,red,blue,0
1,25,treat2,12,female,red,red,1
0,0,treat2,37,couple,blue,blue,0
0,0,treat2,1,couple,blue,red,1
0,0,ctrl,8,male,red,red,1
0,0,treat2,6,couple,red,blue,1
0,0,ctrl,2,male,red,red,0
0,0,treat1,4,female,red,red,1
0,0,treat3,1,male,blue,blue,1
0,0,treat2,1,male,blue,blue,1
0,0,ctrl,3,male,red,red,0
0,0,ctrl,1,male,red,red,1
0,0,treat3,9,couple,red,red,1
0,0,treat3,22,male,blue,blue,0
0,0,treat2,10,male,blue,blue,1
0,0,ctrl,1,male,red,red,0
0,0,ctrl,9,couple,blue,red,1
0,0,treat2,4,male,blue,blue,1
0,0,ctrl,2,male,blue,blue,0
0,0,treat3,1,female,blue,blue,1
0,0,treat3,2,male,blue,blue,1
0,0,treat2,12,female,red,red,0
0,0,treat2,81,couple,red,blue,1
0,0,treat3,11,male,blue,red,1
0,0,ctrl,10,couple,red,red,1
0,0,ctrl,1,male,red,blue,0
0,0,treat3,1,male,red,blue,1
0,0,treat3,1,male,red,blue,0
0,0,treat2,9,female,red,red,0
0,0,ctrl,2,male,blue,red,1
0,0,ctrl,41,male,red,red,0
0,0,treat2,1,male,blue,red,1
0,0,treat1,12,female,red,red,0
0,0,ctrl,1,couple,red,red,0
0,0,treat3,2,male,blue,blue,0
0,0,treat1,5,male,blue,blue,0
0,0,treat2,5,male,blue,red,1
0,0,treat3,5,male,blue,blue,0
0,0,treat3,1,male,blue,NA,0
0,0,treat2,2,male,red,blue,0
0,0,ctrl,1,male,blue,blue,1
0,0,treat1,8,male,blue,blue,0
0,0,ctrl,16,female,blue,blue,1
0,0,ctrl,10,male,red,red,1
0,0,ctrl,10,couple,blue,red,0
0,0,treat3,4,male,blue,red,0
0,0,treat1,21,male,blue,blue,0
0,0,treat2,2,male,blue,blue,1
0,0,ctrl,1,female,blue,red,1
0,0,treat2,4,female,blue,blue,1
0,0,ctrl,3,male,blue,red,1
0,0,treat3,7,male,blue,blue,1
0,0,ctrl,3,female,red,red,0
0,0,treat1,25,female,blue,red,0
0,0,treat2,11,male,blue,red,1
0,0,treat3,28,couple,red,blue,1
0,0,treat2,8,male,red,blue,0
0,0,treat3,1,male,blue,blue,0
0,0,ctrl,5,male,blue,blue,0
0,0,ctrl,12,female,red,red,1
0,0,treat1,3,female,blue,red,1
0,0,treat3,11,couple,blue,red,0
0,0,treat2,1,female,blue,red,1
0,0,treat1,4,male,blue,blue,1
0,0,treat1,12,couple,blue,blue,1
0,0,treat1,11,female,blue,red,1
0,0,treat2,4,male,blue,blue,1
0,0,treat2,1,couple,red,red,1
0,0,treat1,1,female,blue,red,1
0,0,treat1,27,male,blue,red,0
0,0,treat3,1,couple,red,red,1
0,0,ctrl,17,male,blue,blue,0
0,0,ctrl,5,male,red,red,1
0,0,treat1,2,male,red,red,0
0,0,treat2,3,female,blue,blue,0
0,0,ctrl,4,male,red,red,1
0,0,ctrl,10,male,blue,blue,1
0,0,treat1,3,female,blue,blue,0
0,0,treat1,9,male,red,blue,1
0,0,ctrl,13,male,blue,red,0
0,0,treat3,5,female,blue,blue,1
0,0,treat1,10,male,red,blue,1
0,0,treat2,11,female,blue,blue,0
0,0,ctrl,1,female,blue,blue,1
0,0,treat2,1,male,red,red,0
0,0,treat1,6,female,blue,blue,1
0,0,treat2,1,female,blue,blue,1
0,0,treat1,12,female,red,blue,1
0,0,treat1,14,female,red,red,1
0,0,ctrl,6,male,blue,blue,1
0,0,treat3,5,couple,blue,red,1
0,0,ctrl,1,male,blue,blue,1
0,0,ctrl,6,male,blue,blue,1
0,0,treat2,3,male,blue,red,0
0,0,treat2,41,male,blue,blue,0
0,0,ctrl,1,male,blue,red,1
0,0,ctrl,2,female,blue,blue,1
0,0,treat3,20,male,red,red,0
0,0,ctrl,1,male,blue,red,1
0,0,treat1,1,male,red,red,1
0,0,ctrl,1,male,blue,blue,0
0,0,treat1,1,female,red,blue,0
0,0,ctrl,25,male,red,red,0
0,0,ctrl,14,couple,red,blue,1
0,0,treat2,1,male,blue,red,0
1,25,ctrl,17,male,blue,blue,0
0,0,treat2,21,male,blue,red,0
0,0,ctrl,4,couple,blue,blue,1
0,0,treat1,18,female,blue,blue,1
0,0,ctrl,19,male,blue,red,0
0,0,treat1,5,male,red,red,0
0,0,treat2,7,male,blue,red,0
0,0,treat2,9,couple,red,red,0
0,0,ctrl,1,male,red,red,1
0,0,treat3,4,male,red,red,1
0,0,ctrl,1,male,red,red,0
0,0,treat3,4,male,blue,red,0
0,0,ctrl,17,male,blue,red,1
0,0,treat1,6,female,blue,blue,1
0,0,ctrl,3,female,red,blue,1
0,0,treat3,2,male,red,red,1
0,0,treat3,13,female,blue,blue,0
0,0,treat2,38,couple,red,red,0
0,0,ctrl,27,male,blue,blue,1
0,0,treat1,5,female,blue,blue,1
0,0,treat3,4,male,red,red,0
0,0,treat1,6,male,red,red,1
0,0,treat1,14,male,blue,red,0
0,0,ctrl,22,female,red,red,0
0,0,treat3,1,female,red,blue,1
0,0,treat1,4,couple,blue,red,1
0,0,ctrl,3,male,blue,red,0
0,0,ctrl,1,female,blue,blue,1
0,0,treat2,55,couple,blue,red,1
0,0,treat3,4,male,blue,blue,0
0,0,treat2,2,couple,red,blue,1
0,0,ctrl,26,couple,red,red,0
0,0,treat1,1,male,red,blue,1
0,0,treat2,5,female,blue,blue,1
0,0,treat2,28,male,blue,blue,1
0,0,ctrl,15,couple,red,red,0
0,0,treat1,16,male,blue,red,1
0,0,ctrl,1,female,blue,red,1
0,0,treat2,1,male,blue,blue,0
0,0,treat1,5,male,blue,blue,1
0,0,ctrl,1,male,blue,red,1
0,0,treat3,1,female,blue,blue,1
0,0,ctrl,20,male,blue,blue,0
0,0,treat2,1,female,blue,blue,0
0,0,ctrl,21,male,red,red,1
0,0,treat1,10,male,red,red,1
0,0,treat1,7,female,red,red,0
0,0,ctrl,1,female,red,blue,1
0,0,treat1,4,male,blue,red,0
0,0,ctrl,19,male,blue,blue,0
0,0,treat3,1,male,blue,blue,1
0,0,ctrl,1,male,red,red,1
0,0,treat3,3,female,red,red,1
0,0,treat2,5,female,blue,blue,1
0,0,treat1,1,female,red,red,1
0,0,treat1,1,female,red,red,1
0,0,treat2,12,couple,blue,red,0
0,0,treat3,6,male,blue,blue,1
0,0,ctrl,11,female,blue,blue,0
0,0,treat1,5,female,red,blue,0
0,0,treat3,6,couple,blue,blue,0
0,0,treat3,3,female,blue,blue,0
0,0,treat2,2,male,blue,red,1
0,0,treat3,2,couple,red,red,1
0,0,treat3,6,male,blue,red,1
0,0,treat2,9,couple,red,red,0
0,0,treat3,1,male,red,red,0
0,0,ctrl,3,female,blue,blue,0
0,0,treat2,2,female,blue,blue,0
0,0,ctrl,7,male,blue,red,0
0,0,ctrl,3,male,blue,blue,1
0,0,ctrl,9,male,blue,blue,0
0,0,ctrl,1,female,blue,red,1
0,0,treat1,2,male,red,red,1
0,0,treat3,3,male,red,blue,1
0,0,treat3,9,male,red,red,1
0,0,ctrl,1,female,red,blue,1
0,0,treat1,1,female,blue,blue,0
0,0,treat1,1,female,red,red,1
0,0,treat2,10,female,red,red,0
0,0,treat3,3,male,red,red,0
0,0,ctrl,5,male,blue,blue,0
0,0,treat2,14,female,red,blue,0
0,0,treat1,1,female,blue,red,0
0,0,ctrl,2,male,blue,blue,1
0,0,treat1,9,female,blue,blue,0
0,0,treat2,6,male,red,red,0
0,0,treat3,2,male,blue,red,0
1,20,ctrl,2,female,blue,blue,0
0,0,treat1,2,male,red,red,1
0,0,treat1,7,female,blue,red,0
0,0,treat1,4,female,blue,blue,1
0,0,treat2,17,female,red,red,1
1,20,ctrl,7,male,red,red,0
0,0,ctrl,26,female,blue,red,1
0,0,ctrl,2,female,blue,blue,1
0,0,treat1,18,female,blue,blue,0
0,0,treat1,3,female,blue,red,1
0,0,ctrl,1,male,blue,blue,1
0,0,treat1,1,male,blue,red,1
0,0,treat3,1,male,blue,blue,1
0,0,treat2,31,female,red,red,1
0,0,treat3,2,male,red,red,1
0,0,treat3,23,male,blue,red,0
0,0,treat2,17,male,red,blue,1
0,0,treat1,11,male,red,red,0
0,0,treat3,8,male,blue,blue,0
0,0,treat1,19,couple,red,blue,0
0,0,treat1,2,male,blue,blue,0
0,0,ctrl,1,male,blue,blue,0
0,0,ctrl,3,female,blue,blue,0
0,0,ctrl,1,female,red,red,1
0,0,treat1,3,male,red,blue,1
0,0,ctrl,9,female,blue,blue,0
0,0,treat1,4,female,red,red,0
0,0,ctrl,6,male,blue,red,1
0,0,ctrl,2,male,red,red,0
0,0,treat1,6,male,red,red,1
1,8,treat3,44,male,red,red,0
